url,title,full_text,date_published,views,tags,page,target
https://ria.ru/20250402/pops-1997099259.html,Рецепт сладких и сытных кейков попс,"МОСКВА, 2 апр - РИА Новости. Побалуйте себя и близких кейк попсами, изысканным и эффектным десертом. Это мини-шарики из бисквитного теста, согретого нежным кремом и покрытого блестящим шоколадным покрытием. Изюминка кейк попсов в их оригинальной подаче на палочках, что делает их идеальными для праздников и фуршетов.",20:23 02.04.2025,3,"['Рецепты', 'Рецепты десертов']",5,true
https://ria.ru/20250402/svatovo-2008980769.html,"После атаки дрона ВСУ на ГРС ""Сватово"" восстановили подачу газа","ЛУГАНСК, 2 апр - РИА Новости. Специалисты ""Луганскгаза"" полностью восстановили газоснабжение после атаки беспилотника ВСУ по газораспределительной станции ""Сватово"" в ЛНР, сообщило предприятие в своем Telegram-канале.",20:22 02.04.2025,457,"['Луганская Народная Республика', 'Луганскгаз', 'Вооруженные силы Украины', 'Россия']",5,true
https://ria.ru/20250402/krushenie-2008980610.html,Губернатор заявил об отсутствии разрушений после крушения Ту-22М3,"МОСКВА, 2 апр - РИА Новости. Разрушений жилых строений и жертв после крушения самолета Ту-22М3 в Иркутской области среди гражданского населения нет, сообщил иркутский губернатор Игорь Кобзев в Telegram-канале.",20:20 02.04.2025,23207,"['Происшествия', 'Иркутская область', 'Боханский район', 'Игорь Кобзев']",5,true
https://ria.ru/20250402/posolstvo-2008980125.html,Посольство России прокомментировало введение FIRS в Британии,"МОСКВА, 2 апр - РИА Новости. Решение британских властей ввести в действие схему регистрации иностранного влияния (FIRS) свидетельствует об осознании Лондоном близящегося краха ""украинского проекта"", заявили РИА Новости в посольстве РФ в Лондоне.",20:15 02.04.2025,4394,"['В мире', 'Россия', 'Великобритания', 'Украина']",5,true
https://ria.ru/20250402/soglashenie-2008980025.html,Соглашение с Литвой о таможенном сотрудничестве прекратило действие,"МОСКВА, 2 апр - РИА Новости. Действие соглашения между РФ и литовским правительством о сотрудничестве в таможенных делах прекращено, соответствующий документ размещен на сайте официального опубликования правовых актов.",20:15 02.04.2025,5584,"['Литва', 'Россия', 'В мире']",5,true
https://ria.ru/20250402/steyk-1997099237.html,Рецепт обжаренного с розмарином стейка из лосося,"МОСКВА, 2 апр - РИА Новости. Обжаренный с розмарином стейк из лосося представляет собой изысканное французское блюдо идеально подходящее для быстрого и вкусного ужина. Использование соевого соуса делает вкус более глубоким и насыщенным, а прованские травы добавляют нотку уникальной средиземноморской кулинарии.",20:08 02.04.2025,3,"['Рецепты', 'Рецепты стейка', 'Рецепты средиземноморской кухни']",5,true
https://ria.ru/20250402/salat-1997099216.html,"Рецепт диетического салата из зеленого лука с огурцом, яйцом и сметаной","МОСКВА, 2 апр - РИА Новости. Этот легкий и освежающий салат из зеленого лука, огурца и яйца с заправкой из сметаны станет отличным дополнением к любому обеду или ужину. Готовится быстро и просто, а благодаря минимальному количеству калорий он идеально подходит для тех, кто следит за своим питанием.",20:05 02.04.2025,3,"['Рецепты', 'Рецепты салатов']",5,true
https://ria.ru/20250402/yugra-2008978578.html,Завод по производству древесной муки запустили в Югре,"ЕКАТЕРИНБУРГ, 2 апр – РИА Новости. Запуск новой технологической линии по производству древесной муки состоялся на лесопромышленном комбинате в Ханты-Мансийском автономном округе, сообщает Фонд развития Югры.",20:03 02.04.2025,25,"['Ханты-Мансийский Автономный Округ', 'Ханты-Мансийский автономный округ']",5,true
https://ria.ru/20250402/mid-2008978324.html,МИД ПМР выразил обеспокоенность отказом Кишинева от встречи,"ТИРАСПОЛЬ, 2 апр - РИА Новости. МИД непризнанной Приднестровской Молдавской Республики распространил заявление, в котором выразил обеспокоенность отказом Кишинева от встречи главы МИД ПМР Виталия Игнатьева и вице-премьера Молдавии Олега Серебряна в формате ""1+1"".",20:02 02.04.2025,2398,"['В мире', 'Кишинев', 'Молдавия', 'Тирасполь', 'Виталий Игнатьев', 'ОБСЕ']",5,true
https://ria.ru/20250402/myanma-2008978093.html,У берегов Мьянмы произошло новое землетрясение,"МОСКВА, 2 апр — РИА Новости. Землетрясение магнитудой 5,0 произошло у берегов Мьянмы, сообщила Геологическая служба США (USGS).",20:02 02.04.2025,9356,"['В мире', 'Мьянма', 'Землетрясение в Мьянме и Таиланде', 'Происшествия']",5,true
https://ria.ru/20250402/bmw-2008977584.html,"BMW оснастит новые модели китайским ИИ, пишет Bild","МОСКВА, 2 апр - РИА Новости. Немецкий производитель автомобилей BMW оснастит все свои модели нового поколения искусственным интеллектом, разработанным китайским интернет-гигантом Alibaba, сообщило в среду издание Bild.",19:59 02.04.2025,839,"['Технологии', 'BMW AG', 'Германия', 'Китай', 'Alibaba Group', 'В мире']",5,true
https://ria.ru/20250402/signal-2008976890.html,"""Красный сигнал"". В Китае напомнили о козырях в руках России","МОСКВА, 2 апр — РИА Новости. Пользователи китайского портала Tencent увидели сигнал Западу на встрече глав МИД России и КНР Сергея Лаврова и Ван И.",19:56 02.04.2025,9505,"['Ван И (политик)', 'Китай', 'Россия', 'Москва', 'Сергей Лавров', 'В мире', 'НАТО']",5,true
https://ria.ru/20250402/konflikt-1915630213.html,"Израиль и Палестина: история, причины и возможные последствия конфликта","Конфликт Израиля и Палестины уходит корнями глубоко в историю и длится долгое время. Когда и по каким причинам началось противостояние двух стран, как оно развивалось с течением времени, почему ХАМАС пошло на обострение в октябре 2023 года и к чему может привести война между этими государствами — в материале РИА Новости.",19:55 02.04.2025,580203,"['В мире', 'Палестина', 'Израиль', 'Россия', 'Владимир Путин', 'Исмаил Хания']",5,true
https://ria.ru/20250402/ryazan-2008976387.html,Заседание ассоциации торгово-промышленных палат ЦФО прошло в Рязани,"РЯЗАНЬ, 2 апр - РИА Новости. Заседание ассоциации торгово-промышленных палат ЦФО и открытие отделения международного коммерческого арбитражного суда при ТПП прошли в Рязани, сообщил губернатор Рязанской области Павел Малков.",19:53 02.04.2025,188,"['Рязанская область', 'Рязань', 'Рязанская область', 'Россия', 'Павел Малков']",5,true
https://ria.ru/20250402/krushenie-2008976091.html,В Иркутской области потерпел крушение Ту-22М3,"МОСКВА, 2 апр — РИА Новости. В Иркутской области потерпел крушение самолет Ту-22М3, один человек погиб, сообщили в Министерстве обороны России.",19:53 02.04.2025,58605,"['Иркутская область', 'Россия', 'Ту-22М3', 'Происшествия']",5,true
https://ria.ru/20250402/mask-2008975488.html,Акции Tesla вышли в плюс после новостей о скором уходе Маска из DOGE,"МОСКВА, 2 апр - РИА Новости. Стоимость акций американского производителя электромобилей Tesla перешла к росту после сообщений о том, что глава компании Илон Маск в ближайшее время покинет пост главы департамента государственной эффективности Соединенных Штатов (DOGE), следует из данных торгов.",19:50 02.04.2025,1352,"['Экономика', 'США', 'Технологии', 'Илон Маск', 'Tesla motors', 'В мире', 'Авто']",5,true
https://ria.ru/20250402/sanktsii-2008975168.html,Келлог рассказал о возможных санкциях США против России,"ВАШИНГТОН, 2 апр - РИА Новости. Новые антироссийские санкции со стороны США могут быть нацелены на замороженные суверенные активы РФ, а также на попытки остановить транспортировку российской нефти, заявил спецпосланник американского президента Кит Келлог в эфире телеканала Fox News.",19:49 02.04.2025,14320,"['Россия', 'США', 'Украина', 'Кит Келлог', 'Дональд Трамп', 'Владимир Путин']",5,true
https://ria.ru/20250402/merkuriy-1599002923.html,Что такое ретроградный Меркурий и как он влияет на человека,"МОСКВА, 13 янв — РИА Новости. Ретроградный Меркурий в астрологии — это явление, при котором создается видимое обратное движение планеты. Как ретроградный Меркурий влияет на нас в 2025 году, почему стоит его опасаться, что можно, а что нельзя делать в это время — в материале РИА Новости.",19:48 02.04.2025,7356376,"['Общество', 'астрология', 'Меркурий', 'Земля', 'Астрология', 'гороскоп']",5,true
https://ria.ru/20250402/orsk-2008975038.html,"В Орске проверят историю с девушкой, гулявшей с раздетым младенцем","ПЕРМЬ, 2 апр - РИА Новости. Полиция начала проверку после появления видео, на котором девушка в Орске вынесла во двор ребенка без одежды, сообщили РИА Новости в областном ГУ МВД.",19:46 02.04.2025,1718,"['Орск', 'Происшествия', 'Россия', 'Министерство внутренних дел РФ (МВД России)']",5,true
https://ria.ru/20250402/magnitnye_buri-2006691403.html,Магнитные бури: календарь геомагнитной обстановки на апрель 2025 года,"МОСКВА, 27 мар — РИА Новости. С начала года Земля столкнулась с серией мощных геомагнитных штормов. Когда будут магнитные бури в апреле 2025 года, есть ли точный график вспышек на солнце и как они отразятся на метеочувствительных людях, календарь геомагнитной обстановки – расписание по дням и по часам – в материале РИА Новости.",19:44 02.04.2025,27815,"['Земля', 'Россия']",5,true
https://ria.ru/20250402/ssha-2008973961.html,"Келлог заявил, что конфликт на Украине находится на грани прекращения огня","ВАШИНГТОН, 2 апр - РИА Новости. Спецпосланник президента США Кит Келлог заявил в эфире телеканала Fox News, что конфликт на Украине находится на грани прекращения огня, однако обе стороны должны прийти к соглашению.",19:37 02.04.2025,14402,"['Россия', 'Украина', 'США', 'Дональд Трамп', 'Владимир Путин', 'Кит Келлог']",5,true
https://ria.ru/20250402/iran-2008973721.html,Россия и Иран обсудили ситуацию с переговорами по ядерной программе,"МОСКВА, 2 апр - РИА Новости. Замглавы МИД Ирана Маджид Тахт-Раванчи обсудил с замглавы МИД России Сергеем Рябковым ситуацию с переговорным процессом по ядерной программе Ирана, сообщило иранское посольство в Москве.",19:34 02.04.2025,1241,"['В мире', 'Иран', 'Россия', 'Дональд Трамп', 'Маджид Тахт-Раванчи', 'Али Хаменеи']",5,true
https://ria.ru/20250402/palochki-1997099193.html,Рецепт вкусных крабовых палочек по-корейски,"МОСКВА, 2 апр - РИА Новости. Крабовые палочки по-корейски — это аппетитное блюдо, которое отлично подходит для закуски. Приготовление занимает всего 25 минут, а результат порадует своим изысканным вкусом. Этот рецепт сочетает в себе нежность молока, аромат чеснока и свежесть зелени, создавая гармоничное яркое блюдо.",19:34 02.04.2025,7,"['Рецепты', 'Рецепты корейской кухни']",5,true
https://ria.ru/20250402/bezrabotnye-1599982658.html,Как встать на биржу труда в 2025 году: пошаговая инструкция,"МОСКВА, 4 фев — РИА Новости. Биржа труда соединяет работодателей и работников. Как зарегистрироваться в центре занятости и получить пособие по безработице, кому оно полагается и какие документы потребуются, а также можно ли это сделать онлайн — в материале РИА Новости.",19:29 02.04.2025,967934,"['Общество', 'трудоустройство', 'Безработица', 'Работа', 'Пособие по безработице']",5,true
https://ria.ru/20250402/ledniki-2008973418.html,Ученые рассказали о скорости таяния ледников Шпицбергена,"МОСКВА, 2 апр - РИА Новости. Ледники юго-западной части Шпицбергена ежегодно теряют слой льда в 2,5 метра, такая беспрецедентная скорость таяния наблюдалась последний раз 4 тысячи лет назад, когда еще жили мамонты, сообщили в пресс-службу Арктического и антарктического научно-исследовательского института (ААНИИ).",19:27 02.04.2025,3774,"['Наука', 'Шпицберген', 'В мире', 'Глобальное потепление']",5,true
https://ria.ru/20250402/sberbank-2008973270.html,Сбербанк посоветовал своевременно обновлять приложение на Android,"МОСКВА, 2 апр - РИА Новости. Сбербанк рекомендует своевременно обновлять мобильное приложение пользователям Android, банк регулярно оповещает своих клиентов о необходимости обновлять мобильное приложение на Android, сообщили РИА Новости в кредитной организации.",19:23 02.04.2025,12484,"['Технологии', 'Сбербанк России', 'Сбер', 'Россия', 'Общество']",5,true
https://ria.ru/20250402/gutsul-2008973111.html,Адвокат Гуцул назвал решение суда политически мотивированным,"КИШИНЕВ, 2 апр — РИА Новости. Адвокат главы Гагаузской автономии Евгении Гуцул Сергей Морару заявил РИА Новости, что судьи Апелляционной палаты Кишинева, отклонившие апелляцию защиты, были вынуждены принять это политически мотивированное решение.",19:20 02.04.2025,586,"['Кишинев', 'Гагаузия', 'Евгения Гуцул', 'Задержание главы Гагаузии Гуцул', 'В мире']",5,true
https://ria.ru/20250402/bankrotstvo-1600141843.html,"Банкротство физических лиц в 2025 году: порядок, стоимость и последствия","МОСКВА, 4 фев — РИА Новости. Банкротство — один из способов избавиться от долгов. Как объявить себя банкротом, кто и при каких условиях может это сделать, какими будут последствия для должника, а также сколько стоит объявить себя банкротом — в материале РИА Новости.",19:19 02.04.2025,1126742,"['Общество', 'Кредит', 'Федеральная служба судебных приставов (ФССП России)', 'Банки']",5,true
https://ria.ru/20250402/kotlety-1997099171.html,Рецепт сочных котлет из куриного фарша с зеленью,"МОСКВА, 2 апр - РИА Новости. Котлеты из куриного фарша с зеленью – это ароматное и сочное блюдо, которое станет отличным решением для повседневного обеда или ужина. Смесь муки и майонеза придает котлетам нежную текстуру, а зелень добавляет свежие нотки. Рекомендуется подавать с гарниром или салатом для полноценного приема пищи.",19:18 02.04.2025,9,"['Рецепты', 'Рецепты мясных блюд']",5,true
https://ria.ru/20250402/telegraph-2008972567.html,"""Не добьется"". СМИ рассказали о переменах в Белом доме по Украине","МОСКВА, 2 апр — РИА Новости. В Белом доме признают, что перемирия на Украине к Пасхе не будет, пишет Telegraph.",19:14 02.04.2025,14902,"['В мире', 'Украина', 'Россия', 'Москва', 'Дмитрий Песков', 'Дональд Трамп']",5,true
https://ria.ru/20250402/kokteyl-1997099152.html,Рецепт освежающего коктейля Голубая лагуна,"МОСКВА, 2 апр - РИА Новости. Коктейль «Голубая лагуна» - это освежающий напиток, известный своим ярким цветом и фруктовым вкусом. Основные ингредиенты включают водку, ликер «Блю Кюрасао», лимонный сок и газированную воду, такие как 7-UP или Спрайт. Коктейль подается в чаше харикейн или бокале хайбол.",19:12 02.04.2025,7,"['Рецепты', 'Рецепты напитков']",5,true
https://ria.ru/20250402/belorussiya-2008972313.html,Министр обороны Белоруссии оценил уровень военного сотрудничества с Россией,"МИНСК, 2 апр - РИА Новости. Взаимодействие Белоруссии и России в военной сфере вышло на беспрецедентно высокий уровень, заявил в среду белорусский министр обороны Виктор Хренин.",19:12 02.04.2025,540,"['Белоруссия', 'Россия', 'Виктор Хренин', 'В мире']",5,true
https://ria.ru/20250402/ataka-2008971921.html,В Белгородской области при атаке БПЛА пострадали три мирных жителя,"БЕЛГОРОД, 2 апр - РИА Новости. Двое мужчин в Грайворонском округе и еще один в Краснояружском районе Белгородской области пострадали в результате атак украинских беспилотников, сообщил губернатор региона Вячеслав Гладков в Telegram-канале.",19:06 02.04.2025,872,"['Белгородская область', 'Специальная военная операция на Украине', 'Происшествия']",5,true
https://ria.ru/20250402/putin-2008971276.html,Путин поздравил Лукашенко с Днем единения,"МОСКВА, 2 апр - РИА Новости. Президент России Владимир Путин в поздравлении президенту Белоруссии Александру Лукашенко с Днем единения подчеркнул, что страны и впредь будут наращивать взаимовыгодные союзнические связи в интересах безопасности и стабильности, соответствующая телеграмма опубликована на сайте Кремля.",19:02 02.04.2025,511,"['Владимир Путин', 'Россия', 'Белоруссия', 'Москва', 'Александр Лукашенко']",5,true
https://ria.ru/20250402/lyubov-2008941473.html,"Жертвами стали Абдулов и Брежнева. Как КГБ искоренял ""запретную любовь""","МОСКВА, 2 апр - РИА Новости. В Советском Союзе совсем не приветствовались отношения с гражданами других государств. Брак с иностранцем воспринимался чуть ли не как измена Родине, а советские люди, вступившие в такие отношения, попадали под пристальное внимание органов государственной безопасности.",19:02 02.04.2025,52,"['США', 'СССР', 'Леонид Брежнев', 'Александр Абдулов', 'ФБР', 'Большой театр']",5,true
https://ria.ru/20250402/kokteyl-1997099135.html,Рецепт сладкого коктейля Белый русский,"МОСКВА, 2 апр - РИА Новости. Коктейль «Белый русский» – это изысканный алкогольный напиток, который стал популярным благодаря своему мягкому сливочному вкусу. Он сочетает в себе крепость водки и сладость кофейного ликера, которую дополняет нежность взбитых сливок. Белый русский идеально подходит для вечеринок или релаксации, благодаря гармоничному сочетанию ароматов и вкусов.",19:01 02.04.2025,5,"['Рецепты', 'Рецепты напитков']",5,true
https://ria.ru/20250402/katastrofa-2008957613.html,"""Мы вошли в последнюю фазу"": ученые назвали дату глобальной катастрофы","МОСКВА, 2 апр - РИА Новости. Недавнее землетрясение в Мьянме и Таиланде — это не просто локальная трагедия, а тревожный сигнал для всей планеты. Верующие всех конфессий видят в участившихся катастрофах явные признаки конца времен, и впервые за долгое время ученые с ними солидарны. Почему сейсмологи, климатологи и теологи единодушны в оценке происходящего? Что стоит за экспоненциальным ростом природных бедствий? И как долго человечеству осталось готовиться к глобальному переломному моменту, который, по мнению экспертов, может наступить уже в ближайшее десятилетие?",19:00 02.04.2025,872,"['Земля', 'Мьянма', 'Таиланд', 'НАСА', 'Землетрясение в Мьянме и Таиланде']",5,true
https://ria.ru/20250402/panin-2008937205.html,Дочь Алексея Панина* сделала шокирующее признание о жизни с отцом,"МОСКВА, 2 апр - РИА Новости. Эпатажный актер Алексей Панин*, сбежавший из России и получивший статус иноагента, снова оказался в центре скандала. На этот раз из-за видео, где его несовершеннолетняя дочь ведет машину без полноценных прав. Но это лишь верхушка айсберга в жизни 17-летней Анны Паниной, которая стала заложницей образа жизни отца-скандалиста. Почему девочка, которую одноклассники травили из-за зоофильских роликов с участием папаши, продолжает его защищать?",18:58 02.04.2025,135,"['Шоубиз', 'Россия', 'США', 'Испания']",5,true
https://ria.ru/20250402/mask-2008970861.html,"Маск может покинуть свой пост в ближайшие недели, пишет Politico","МОСКВА, 2 апр - РИА Новости. Президент США Дональд Трамп сообщил своему окружению, что глава департамента государственной эффективности Соединенных Штатов (DOGE) Илон Маск покинет свой пост в ближайшие недели, сообщает газета Politico со ссылкой на источники.",18:56 02.04.2025,8843,"['В мире', 'США', 'Дональд Трамп', 'Илон Маск', 'Майк Джонсон']",5,true
https://ria.ru/20250402/simonyan-2008970755.html,Симоньян сыронизировала на отказ ЕС продлить аккредитацию РИА Новости,"МОСКВА, 2 апр — РИА Новости. Главный редактор международной медиагруппы ""Россия сегодня"" и телеканала RT Маргарита Симоньян, комментируя РИА Новости отказ Евросоюза аккредитовать агентство, напомнила, что ""Радио Свобода""* закрыла не Россия.",18:55 02.04.2025,3134,"['Евросоюз', 'Россия', 'Маргарита Симоньян', 'РИА Новости', 'Брюссель', 'В мире']",5,true
https://ria.ru/20250402/kherson-2008969996.html,Жителя Херсона осудили за планирование теракта в отношении главы отдела МВД,"РОСТОВ-НА-ДОНУ, 2 апр - РИА Новости. Южный окружной военный суд приговорил к 18 годам жителя Херсонской области Сергея Солодкого, планировавшего взорвать автомобиль главы отдела областного МВД и передававшего украинской разведке данные о российской военной технике в городе Алешки, сообщил журналистам представитель суда.",18:50 02.04.2025,595,"['Специальная военная операция на Украине', 'Россия', 'Херсонская область', 'Херсон']",5,true
https://ria.ru/20250402/kanape-1997099112.html,"Рецепт изысканного канапе с огурцом, творожным сыром и красной рыбой","МОСКВА, 2 апр - РИА Новости. Канапе с огурцом, творожным сыром и красной рыбой – это легкая и изысканная закуска, идеально подходящая для любого торжества. Сочетание свежести огурца, нежности творожного сыра и насыщенного вкуса красной рыбы обеспечит гармонию на вашем праздничном столе.",18:47 02.04.2025,5,"['Рецепты', 'Рецепты закусок']",5,true
https://ria.ru/20250402/rfpi-2008969411.html,Глава РФПИ на фоне сообщений о встрече с Уиткоффом опубликовал опрос,"МОСКВА, 2 апр - РИА Новости. Глава РФПИ, спецпредставитель президента РФ по инвестиционно-экономическому сотрудничеству с зарубежными странами Кирилл Дмитриев на фоне сообщений о встрече со спецпосланником президента США Стивом Уиткоффом выложил опрос об отношениях России и США на своей странице в соцсети X.",18:47 02.04.2025,3791,"['Россия', 'США', 'Вашингтон (штат)', 'Кирилл Дмитриев', 'Стив Уиткофф']",5,true
https://ria.ru/20250402/rossiya-2008969236.html,"""Есть все карты"". В США обратились со срочным призывом к Трампу по России","МОСКВА, 2 апр — РИА Новости. Президенту США Дональду Трампу нужно завершить конфликт на Украине, поскольку Россия одержит в нем победу, заявил бывший разведчик Скотт Риттер в эфире YouTube-канала Judging Freedom.",18:44 02.04.2025,17017,"['В мире', 'Украина', 'Россия', 'США', 'Скотт Риттер', 'Дональд Трамп']",5,true
https://ria.ru/20250402/netanyakhu-2008968642.html,Нетаньяху заявил о захвате дополнительной территории в секторе Газа,"ТЕЛЬ-АВИВ, 2 апр — РИА Новости. Израильская армия взяла под контроль дополнительную территорию на юге сектора Газа, сообщил премьер-министр страны Биньямин Нетаньяху в видеообращении.",18:42 02.04.2025,2679,"['ХАМАС', 'Обострение палестино-израильского конфликта в 2024 году', 'Израиль']",5,true
https://ria.ru/20250402/nato-2008968437.html,Генсек НАТО ответил на вопрос о притязаниях США на Гренландию,"БРЮССЕЛЬ, 2 апр - РИА Новости. Генсек НАТО Марк Рютте заявил, что не вмешивается в вопрос притязаний США на Гренландию, так как считает важным обсуждать безопасность Арктики в целом.",18:42 02.04.2025,4024,"['В мире', 'США', 'Гренландия', 'Арктика', 'Марк Рютте', 'Дональд Трамп', 'НАТО']",5,true
https://ria.ru/20250402/rodila-2008942698.html,Вдова Джигарханяна родила в 46 лет и скрывает отца ребенка,"МОСКВА, 2 апр - РИА Новости. От драматичного развода до таинственного материнства — новая глава в жизни Виталины Цымбалюк-Романовской заставляет говорить о ней всю страну. Экс-супруга Джигарханяна, которую он называл ""вором, а не человеком"", родила дочь в 46 лет и категорически отказывается раскрывать имя отца. Почему пианистка держит в тайне личность мужчины? И правда ли, что к этой истории причастен известный актер?",18:42 02.04.2025,110,"['Шоубиз', 'Киев', 'Дмитрий Харатьян', 'Виталина Цымбалюк-Романовская']",5,true
https://ria.ru/20250402/spetsoperatsiya-2008967401.html,"Спецоперация, 2 апреля: ВСУ потеряли около 1,2 тысячи военных за сутки","МОСКВА, 2 апр - РИА Новости. ВСУ дважды за сутки атаковали объекты российской энергетической инфраструктуры, средства ПВО ночью уничтожили 93 беспилотника над тремя регионами РФ, украинские войска за день потеряли около 1,2 тысячи военных и три танка.",18:39 02.04.2025,1234,"['Специальная военная операция на Украине', 'Россия', 'Курская область']",5,true
https://ria.ru/20250402/oge-2008961982.html,Расписание ОГЭ-2025: даты сдачи экзаменов и график публикации результатов,"МОСКВА, 2 апр – РИА Новости. ОГЭ - обязательный государственный экзамен для учеников 9 классов. Расписание ОГЭ в 2025 году, даты сдачи по предметам и дням, график публикации результатов, где искать пробники для подготовки к экзамену и рекомендации экспертов, - в материале РИА Новости",18:35 02.04.2025,254,"['Основной государственный экзамен (ОГЭ)', 'Образование']",5,true
https://ria.ru/20250402/ganchev-2008966908.html,Дрон ВСУ повредил жилые дома в харьковском селе,"МОСКВА, 2 апр - РИА Новости. Более восьми домов в селе Новоегоровка в Харьковской области повреждены в результате обстрела ВСУ, сообщил глава российской администрации Харьковской области Виталий Ганчев в Telegram-канале.",18:35 02.04.2025,952,"['В мире', 'Харьковская область', 'Россия', 'Вооруженные силы Украины']",5,true
https://ria.ru/20250402/glava-2008966749.html,Глава Кореневского района Курской области ушла в отставку,"КУРСК, 2 апр – РИА Новости. Глава приграничного с Украиной Кореневского района Курской области Марина Дегтярева досрочно сложила полномочия 2 апреля, говорится в решении представительного собрания, размещенном на сайте районной администрации.",18:34 02.04.2025,9317,"['Политика', 'Курская область', 'Марина Дегтярева', 'Алексей Смирнов (политик)']",5,true
https://ria.ru/20250402/salat-1997099063.html,"Рецепт комплексного салата с рукколой, черри, сухариками и кунжутом","МОСКВА, 2 апр - РИА Новости. Этот легкий и быстрый в приготовлении салат сочетает в себе свежесть рукколы и томатов черри с хрустящими сухариками и ароматными специями.",18:30 02.04.2025,7,"['Рецепты', 'Рецепты салатов']",5,true
https://ria.ru/20250402/mumii-2008942140.html,Белых людей закапывали вместе с ними: что скрывают загадочные мумии в Китае,"МОСКВА, 2 апр - РИА Новости. В руках археологов часто оказываются древние артефакты, которые выходят за рамки исторической науки и не вписываются в современную концепцию развития человеческой цивилизации. Одна из таких загадочных находок - Таримские мумии из Китая, среди которых встречаются тела людей европеоидной расы.",18:30 02.04.2025,80,"['Китай', 'Европа', 'Синьцзян-Уйгурский автономный район', 'Наука']",5,true
https://ria.ru/20250402/frittata-1997099017.html,Рецепт питательной фриттаты с овощами и пармезаном,"МОСКВА, 2 апр - РИА Новости. Фриттата с овощами и пармезаном — это питательный завтрак европейской кухни, который обязательно удовлетворит утренний аппетит. В приготовлении используются свежие овощи и пармезан, что делает блюдо насыщенным и очень ароматным.",18:25 02.04.2025,4,"['Рецепты', 'Рецепты завтраков']",5,true
https://ria.ru/20250402/sk-2008964191.html,СК возбудил дело после обстрела ВСУ энергообъектов в Курской области,"МОСКВА, 2 апр — РИА Новости. СК России возбудил уголовное дело о теракте после обстрела ВСУ двух энергообъектов в Курской области, сообщило Главное военное следственное управление ведомства в Telegram-канале.",18:23 02.04.2025,7881,"['Происшествия', 'Следственный комитет России (СК РФ)']",5,true
https://ria.ru/20250402/sous-1997098999.html,Рецепт сладкого медово-горчичного соуса,"МОСКВА, 2 апр - РИА Новости. Медово-горчичный соус — это универсальная заправка, которая придает блюдам яркий и насыщенный вкус с легкой сладостью и пикантной ноткой. Идеально подходит для салатов, мяса или морепродуктов.",18:22 02.04.2025,4,"['Рецепты', 'Рецепты соусов']",5,true
https://ria.ru/20250402/zaharova-2008961754.html,МИД ответил на требование Британии сообщать о любых связях с Россией,"МОСКВА, 2 апр - РИА Новости. Официальный представитель МИД России Мария Захарова отреагировала на требование британских властей декларировать любую деятельность, связанную с российским государством, и поинтересовалась, заставят ли британских ветеранов Второй мировой, получивших за участие в Полярных конвоях российские медали Победы, регистрироваться и сдавать их.",18:15 02.04.2025,13775,"['Россия', 'Лондон', 'Великобритания', 'Мария Захарова', 'Елизавета Федоровна']",5,true
https://ria.ru/20250402/podmoskove-2008961613.html,Урожай овощей защищенного грунта в Подмосковье превысил 34 тысячи тонн,"МОСКВА, 2 апр — РИА Новости. Урожай овощей защищенного грунта в Московской области составил 34,8 тысячи тонн с начала года, сообщает пресс-служба министерства сельского хозяйства и продовольствия региона.",18:14 02.04.2025,169,"['Новости Подмосковья', 'Московская область (Подмосковье)', 'овощи']",5,true
